"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.859936878E2,1.887673140E-2,1.201460838E0,-7.751473188E-1
1.860016832E2,1.229717135E-1,1.658601761E0,-5.126047134E-1
1.860096792E2,1.978327632E-1,2.011939049E0,-4.288706779E-1
1.860176749E2,1.741028130E-1,2.274281502E0,-4.459785223E-1
1.860256706E2,-2.012199163E-2,2.612757683E0,-4.924054146E-1
1.860336662E2,-2.329667807E-1,2.910423279E0,-6.782376766E-1
1.860416924E2,-4.227705598E-1,3.241484642E0,-9.774889350E-1
1.860496880E2,-5.805033445E-1,3.636821747E0,-1.288389087E0
1.860576834E2,-6.777880192E-1,4.007858276E0,-1.618253589E0
1.860656785E2,-8.526265025E-1,4.539166451E0,-2.080358505E0
1.860736738E2,-1.316624165E0,5.178406715E0,-2.511714458E0
1.860816705E2,-2.144535542E0,6.196498871E0,-2.863078833E0
1.860896658E2,-2.793604374E0,7.371530533E0,-2.571597099E0
1.860976920E2,-2.903957605E0,8.086347580E0,-1.612524629E0
1.861056880E2,-2.420544147E0,8.339369774E0,3.212502003E-1
1.861136836E2,-1.946323156E0,8.271304131E0,2.216167927E0
1.861216786E2,-1.728951454E0,7.799827576E0,4.335785866E0
1.861296743E2,-1.739114046E0,6.798700333E0,6.361484528E0
1.861376697E2,-1.774469495E0,5.509909630E0,7.518092155E0
1.861456654E2,-1.783238888E0,3.668242455E0,8.019355774E0
1.861536921E2,-1.479727626E0,2.065109253E0,7.441865444E0
1.861616875E2,-1.023170710E0,5.117654800E-1,5.882872105E0
1.861696829E2,-8.711460829E-1,-6.171045303E-1,3.798512936E0
1.861776786E2,-8.992556334E-1,-1.465341568E0,2.069873810E0
1.861856737E2,-1.003538609E0,-2.354539871E0,3.489466906E-1
1.861936696E2,-1.154834509E0,-2.974656105E0,-7.561620474E-1
1.862016650E2,-1.227596045E0,-3.552610397E0,-1.529794335E0
1.862096911E2,-1.129856110E0,-4.023043633E0,-1.938817024E0
1.862176871E2,-1.018768787E0,-4.344461441E0,-2.097655535E0
1.862256822E2,-7.480695844E-1,-4.589150429E0,-2.070114613E0
1.862336779E2,-4.598390460E-1,-4.711259842E0,-1.956173301E0
1.862416735E2,-6.433475018E-2,-4.860879898E0,-1.718098640E0
1.862496690E2,4.430842400E-1,-4.949484348E0,-1.448398471E0
1.862576646E2,7.693611979E-1,-5.003663063E0,-1.192920923E0
1.862656907E2,1.216446042E0,-5.260626316E0,-9.720541239E-1
1.862736873E2,1.457855940E0,-5.426211834E0,-8.298043013E-1
1.862816819E2,1.670771599E0,-5.500633717E0,-1.080656528E0
1.862896775E2,1.803615570E0,-5.545769215E0,-1.320125699E0
1.862976735E2,1.778320074E0,-5.535166740E0,-1.434780836E0
1.863056689E2,1.520858765E0,-5.440176010E0,-1.525432110E0
1.863136646E2,1.267598987E0,-5.153144836E0,-1.528038383E0
1.863216907E2,1.046350479E0,-4.906498909E0,-1.457052350E0
1.863296864E2,1.044297576E0,-4.590129852E0,-1.323013902E0
1.863376823E2,1.134892464E0,-4.350125790E0,-1.053724051E0
1.863456777E2,1.273596644E0,-4.069209576E0,-7.585896254E-1
1.863536734E2,1.399790287E0,-3.776166439E0,-4.626180530E-1
1.863616682E2,1.436117649E0,-3.557210445E0,-2.891892195E-1
1.863696950E2,1.462475777E0,-3.196889400E0,-2.830460072E-1
1.863776900E2,1.512365103E0,-2.781440258E0,-4.389461875E-1
1.863856856E2,1.619402647E0,-2.234128952E0,-7.242571712E-1
1.863936814E2,1.568529367E0,-1.592984200E0,-1.004521966E0
1.864016771E2,1.418624640E0,-9.727029800E-1,-1.224622965E0
1.864096730E2,1.115533113E0,-2.220563889E-1,-1.204209208E0
1.864176684E2,8.355756998E-1,4.076051712E-1,-9.964052439E-1
1.864256644E2,7.233573198E-1,1.088415146E0,-5.876461864E-1
1.864336903E2,7.325579524E-1,1.659456253E0,-1.129484177E-1
1.864416853E2,7.203297615E-1,2.103401184E0,1.835405827E-2
1.864496807E2,7.260540724E-1,2.692268372E0,-1.320394278E-1
1.864576761E2,7.715893984E-1,3.251289368E0,-5.070090294E-1
1.864656720E2,8.620905280E-1,4.040627480E0,-9.699298739E-1
1.864736671E2,1.139182568E0,4.962896347E0,-1.528086424E0
1.864816941E2,1.375149250E0,5.783275604E0,-1.853240728E0
1.864896905E2,1.653027296E0,6.679509163E0,-1.837497234E0
1.864976855E2,1.782341123E0,7.290215492E0,-1.446816206E0
1.865056806E2,1.744356871E0,7.756298065E0,-6.229320765E-1
1.865136763E2,1.523972273E0,8.086583138E0,4.183914661E-1
1.865216723E2,1.567185879E0,8.320842743E0,1.216990352E0
1.865296680E2,1.615295410E0,8.391683578E0,2.183740377E0
1.865376944E2,1.533545971E0,8.208039284E0,3.019017696E0
1.865456892E2,1.495569587E0,7.583038330E0,4.091205597E0
1.865536851E2,1.539591908E0,6.585769653E0,5.178938866E0
1.865616802E2,1.513591528E0,5.543480873E0,5.891056061E0
1.865696759E2,1.234534502E0,4.261119843E0,6.275096893E0
1.865776713E2,9.886572361E-1,3.165823936E0,6.170835495E0
1.865856670E2,8.584247828E-1,1.958601952E0,5.449532032E0
1.865936937E2,8.945702910E-1,9.121665955E-1,4.353962898E0
1.866016897E2,9.891064167E-1,1.167221069E-1,3.237407684E0
1.866096841E2,1.038340330E0,-7.543153763E-1,2.010626316E0
1.866176804E2,1.091565847E0,-1.596596718E0,1.050584555E0
1.866256758E2,1.291735530E0,-2.176898956E0,4.149241447E-1
1.866336709E2,1.566740036E0,-2.707493782E0,-1.686562300E-1
1.866416674E2,1.725006342E0,-3.106873512E0,-5.616946220E-1
1.866496933E2,1.622664452E0,-3.415187836E0,-9.875275493E-1
1.866576886E2,1.508567691E0,-3.501021385E0,-1.434493899E0
1.866656838E2,1.494396687E0,-3.387284756E0,-1.818712950E0
1.866736795E2,1.413521290E0,-3.214529991E0,-2.217448711E0
1.866816760E2,1.427677631E0,-3.025397301E0,-2.189987898E0
1.866896720E2,1.704969287E0,-2.740791321E0,-1.734160662E0
1.866976665E2,1.844872236E0,-2.595343113E0,-1.259800673E0
1.867056927E2,1.599557400E0,-2.723574162E0,-7.887491584E-1
1.867136886E2,9.097001553E-1,-2.991339684E0,7.136309147E-2
1.867216842E2,-6.687617302E-2,-3.246116161E0,8.727250099E-1
1.867296800E2,-1.561377764E0,-3.338032246E0,1.415145159E0
1.867376747E2,-3.185585022E0,-3.457412720E0,1.511126399E0
1.867456704E2,-4.214601040E0,-3.133207798E0,1.437567949E0
1.867536667E2,-5.104115486E0,-3.007192612E0,5.561515093E-1
1.867616928E2,-6.176217079E0,-3.234535217E0,9.425771236E-2
1.867696882E2,-7.198652744E0,-3.311862469E0,-1.486071348E-1
1.867776842E2,-8.180393219E0,-2.791532040E0,-3.890724182E-1
1.867856793E2,-8.765806198E0,-2.514203548E0,-1.003585577E0
1.867936752E2,-8.538360596E0,-1.621955872E0,-1.492757201E0
1.868016703E2,-8.398456573E0,-8.677167892E-1,-1.761922002E0
1.868096660E2,-8.368580818E0,-6.333751678E-1,-1.752307296E0
1.868176921E2,-8.319604874E0,-7.248601913E-1,-1.318159461E0
1.868256873E2,-8.019310951E0,-4.957304001E-1,-1.226954818E0
1.868336838E2,-7.393643379E0,3.581714630E-2,-1.387362719E0
1.868416788E2,-6.383913994E0,4.322967529E-1,-1.642184496E0
1.868496748E2,-4.620215416E0,3.570022583E-1,-1.647487879E0
1.868576703E2,-2.541706085E0,-1.215610504E-1,-1.301131725E0
1.868656659E2,-9.134241343E-1,-5.115594864E-1,-9.036380649E-1
1.868736923E2,6.246771216E-1,-9.768028259E-1,-5.320692658E-1
1.868816874E2,1.583131909E0,-1.390601158E0,-4.086602926E-1
1.868896837E2,2.316466808E0,-1.577519417E0,-4.320119619E-1
1.868976788E2,2.929726362E0,-1.519077301E0,-6.139677763E-1
1.869056738E2,3.230891705E0,-1.373691559E0,-6.285364032E-1
1.869136705E2,3.470048666E0,-1.244593620E0,-6.566436887E-1
1.869216664E2,3.646612644E0,-1.203947067E0,-7.779079676E-1
1.869296920E2,3.741500854E0,-1.139243126E0,-9.348690510E-1
1.869376870E2,3.702362061E0,-8.348379135E-1,-9.848521948E-1
1.869456825E2,3.457898617E0,-4.076862335E-1,-1.092394829E0
1.869536772E2,3.274801731E0,1.689529419E-1,-7.966735363E-1
1.869616735E2,3.381458282E0,6.655979156E-1,6.026983261E-3
1.869696700E2,3.488532782E0,9.773550034E-1,9.819933176E-1
1.869776661E2,3.819062233E0,1.113374710E0,2.081059933E0
1.869856913E2,4.120637894E0,1.143432617E0,2.851185322E0
1.869936869E2,4.609236240E0,1.040460587E0,3.440839291E0
1.870016830E2,4.956095219E0,9.490661621E-1,3.603919983E0
1.870096780E2,5.127112389E0,8.950510025E-1,3.399561405E0
1.870176731E2,5.149253845E0,1.070329666E0,2.742302418E0
1.870256688E2,4.934895515E0,1.318011284E0,2.106740952E0
1.870336647E2,4.680825233E0,1.703966141E0,1.650466561E0
1.870416913E2,4.457707405E0,2.126317024E0,1.395536780E0
1.870496863E2,4.477890968E0,2.468033791E0,1.394700170E0
1.870576814E2,4.732114792E0,2.669239998E0,1.571454406E0
1.870656776E2,4.809966564E0,2.794365883E0,1.762811661E0
1.870736727E2,4.716301441E0,2.886167526E0,1.855859280E0
1.870816696E2,4.512504578E0,2.934638977E0,1.761480808E0
1.870896643E2,4.273721695E0,2.891769409E0,1.517586112E0
1.870976906E2,3.897606850E0,2.748015404E0,1.115239143E0
1.871056862E2,3.689134598E0,2.585065842E0,7.236275673E-1
1.871136815E2,3.665104389E0,2.310159683E0,3.052624464E-1
1.871216773E2,3.592150688E0,2.146796227E0,1.790262461E-1
1.871296733E2,3.457085609E0,2.023591995E0,3.288993835E-1
1.871376692E2,3.085496426E0,1.816259384E0,9.075754881E-1
1.871456637E2,2.915231228E0,1.601251602E0,1.473657012E0
1.871536905E2,2.742672443E0,1.296872139E0,2.065704346E0
1.871616861E2,2.564549208E0,9.385175705E-1,2.476224422E0
1.871696815E2,2.481874943E0,5.446968079E-1,2.633171082E0
1.871776768E2,2.490779877E0,5.986881256E-2,2.707536697E0
1.871856732E2,2.417327404E0,-3.202934265E-1,2.585769892E0
1.871936683E2,2.269386768E0,-6.344394684E-1,2.195377588E0
1.872016648E2,1.901327014E0,-8.807239532E-1,1.615364909E0
1.872096894E2,1.457170963E0,-1.138190269E0,1.129099846E0
1.872176854E2,1.034155130E0,-1.476076126E0,5.215752125E-1
1.872256811E2,7.902050018E-1,-1.671191692E0,-7.540440559E-2
1.872336761E2,4.596727490E-1,-1.847389698E0,-3.950028419E-1
1.872416718E2,2.094758749E-1,-2.090652466E0,-5.940835476E-1
1.872496678E2,4.779547453E-2,-2.297870159E0,-6.551694870E-1
1.872576633E2,-7.624125481E-2,-2.495310307E0,-6.460201740E-1
1.872656902E2,-9.114205837E-2,-2.589635372E0,-4.422166348E-1
1.872736853E2,-1.593136191E-1,-2.616701603E0,-3.480092287E-1
1.872816808E2,-3.089005351E-1,-2.586266041E0,-3.577355146E-1
1.872896773E2,-4.851471782E-1,-2.534293175E0,-3.397309780E-1
1.872976720E2,-7.272756696E-1,-2.413065910E0,-4.325700998E-1
1.873056677E2,-7.807572484E-1,-2.306590557E0,-6.072609425E-1
1.873136626E2,-7.490261793E-1,-2.147800922E0,-8.090162277E-1
1.873216887E2,-6.534955502E-1,-1.934255600E0,-1.064313173E0
1.873296853E2,-6.049354672E-1,-1.735010147E0,-1.268869638E0
1.873376803E2,-5.398608446E-1,-1.492422104E0,-1.444713712E0
1.873456754E2,-5.504751205E-1,-1.234806061E0,-1.562210321E0
1.873536711E2,-6.581915617E-1,-9.859285355E-1,-1.547889948E0
1.873616671E2,-7.842022777E-1,-6.283740997E-1,-1.421414614E0
1.873696627E2,-8.186537623E-1,-3.273038864E-1,-1.180614948E0
1.873776885E2,-7.485368252E-1,9.174346924E-4,-5.540612936E-1
1.873856855E2,-5.738487244E-1,3.292169571E-1,5.221700668E-2
1.873936808E2,-5.308748484E-1,6.709108353E-1,5.231463909E-1
1.874016753E2,-6.707413793E-1,9.557008743E-1,8.551962376E-1
1.874096710E2,-9.944679737E-1,1.221438408E0,9.135680199E-1
1.874176670E2,-1.403296709E0,1.556605339E0,7.513239384E-1
1.874256618E2,-1.925434947E0,1.862799644E0,2.437913418E-1
1.874336882E2,-2.191493988E0,2.073496819E0,-5.303040743E-1
1.874416845E2,-2.380631685E0,2.311658859E0,-1.498121500E0
1.874496796E2,-2.524878502E0,2.691199303E0,-2.196394205E0
1.874576747E2,-2.519244194E0,3.227753639E0,-2.812029600E0
1.874656713E2,-2.313845396E0,3.827147484E0,-3.112230301E0
1.874736666E2,-2.125862598E0,4.466306686E0,-2.860711575E0
1.874816927E2,-2.218947172E0,5.085957527E0,-1.757657290E0
1.874896882E2,-2.456171513E0,5.395998001E0,-2.796423435E-1
1.874976847E2,-2.736217022E0,5.485523224E0,1.487936020E0
1.875056792E2,-2.886351585E0,5.295529366E0,2.990843773E0
1.875136746E2,-3.086166859E0,5.008913040E0,4.071345806E0
1.875216709E2,-3.275823355E0,4.454276085E0,4.836846352E0
1.875296662E2,-3.388002872E0,3.752220154E0,5.177196503E0
1.875376926E2,-3.532866478E0,3.082240105E0,4.970246315E0
1.875456877E2,-3.671249151E0,2.391027451E0,4.253767014E0
1.875536834E2,-3.682602644E0,1.909639359E0,3.385008097E0
1.875616797E2,-3.493004560E0,1.297023773E0,2.217544556E0
1.875696745E2,-3.144399405E0,6.309423447E-1,1.201266766E0
1.875776705E2,-2.644107819E0,3.234004974E-2,4.397644997E-1
1.875856652E2,-1.993753195E0,-5.388116837E-1,-3.137117624E-1
1.875936920E2,-1.453672409E0,-1.043755531E0,-8.181687593E-1
1.876016874E2,-8.787570596E-1,-1.570677757E0,-1.110775113E0
1.876096830E2,-3.662477732E-1,-1.978166580E0,-1.151244640E0
1.876176787E2,4.411047697E-2,-2.268767834E0,-1.150839567E0
1.876256750E2,4.447650015E-1,-2.588253975E0,-1.001797438E0
1.876336701E2,6.936314106E-1,-2.832396030E0,-7.873795033E-1
1.876416651E2,9.503070116E-1,-3.157788754E0,-4.883580208E-1
1.876496919E2,1.166244268E0,-3.531409740E0,-2.455868721E-1
1.876576875E2,1.367338181E0,-3.855264187E0,-1.695995331E-1
1.876656826E2,1.570853829E0,-4.192059040E0,-1.627202034E-1
1.876736784E2,1.712411404E0,-4.434381962E0,-3.265974522E-1
1.876816737E2,1.875783920E0,-4.661303043E0,-6.323503256E-1
1.876896693E2,2.121114731E0,-4.829694748E0,-1.046557903E0
1.876976656E2,2.413058758E0,-4.919908047E0,-1.432313204E0
1.877056915E2,2.743782520E0,-4.957953930E0,-1.838428855E0
1.877136871E2,2.882882118E0,-4.907517433E0,-2.163206816E0
1.877216823E2,2.881329536E0,-4.717997551E0,-2.376711607E0
1.877296779E2,2.624104023E0,-4.422419071E0,-2.483397245E0
1.877376748E2,2.401362419E0,-4.147430420E0,-2.508702755E0
1.877456702E2,2.070452690E0,-3.768258095E0,-2.437376738E0
1.877536647E2,1.770684719E0,-3.397565842E0,-2.360280752E0
1.877616918E2,1.492790699E0,-2.853525162E0,-2.318153143E0
1.877696868E2,1.283691645E0,-2.310785770E0,-2.362166405E0
1.877776824E2,1.200970888E0,-1.809746742E0,-2.306939125E0
1.877856778E2,1.090808511E0,-1.137102127E0,-2.074623823E0
1.877936739E2,1.024729967E0,-3.885335922E-1,-1.725478172E0
1.878016689E2,8.943579793E-1,1.983308792E-1,-1.108498454E0
1.878096643E2,8.242717981E-1,9.222946167E-1,-3.181220293E-1
1.878176902E2,8.058227897E-1,1.485553741E0,3.665425777E-1
1.878256867E2,8.020412922E-1,2.133911133E0,9.890952110E-1
1.878336817E2,8.654302955E-1,2.719515800E0,1.320467234E0
1.878416771E2,1.146991849E0,3.153721809E0,1.341723919E0
1.878496737E2,1.525232315E0,3.557347298E0,1.072604179E0
1.878576685E2,1.935162306E0,3.844917297E0,6.960644722E-1
1.878656642E2,2.296490908E0,4.174562454E0,1.154348850E-1
1.878736906E2,2.554444075E0,4.467831612E0,-4.464110136E-1
1.878816861E2,2.723976851E0,4.655823708E0,-9.316233397E-1
1.878896817E2,2.880153179E0,4.964017868E0,-1.466242790E0
1.878976770E2,3.033204556E0,5.349944115E0,-1.856438041E0
1.879056731E2,3.288039446E0,5.915287018E0,-2.144759178E0
1.879136678E2,3.498773098E0,6.573362350E0,-1.746433973E0
1.879216648E2,3.245428324E0,6.960784912E0,-4.426246881E-1
1.879296900E2,2.512957096E0,7.036145210E0,1.595362425E0
1.879376857E2,1.759694815E0,6.904965401E0,3.446542740E0
1.879456816E2,9.396960735E-1,6.535900116E0,5.455040932E0
1.879536770E2,4.647870958E-1,5.870951653E0,6.883295059E0
1.879616724E2,2.090395391E-1,5.023254395E0,7.511813164E0
1.879696681E2,2.149163783E-1,3.936621666E0,7.212542057E0
1.879776643E2,5.833056569E-1,3.003804207E0,6.291891098E0
1.879856895E2,1.096782088E0,1.986577988E0,4.541091919E0
1.879936847E2,1.447161078E0,1.052330971E0,2.710240841E0
1.880016813E2,1.651332617E0,3.307075500E-1,1.223242283E0
1.880096769E2,1.739541650E0,-4.423513412E-1,-1.729435921E-1
1.880176719E2,1.740971565E0,-1.021641731E0,-9.800140858E-1
1.880256673E2,1.703567624E0,-1.610476017E0,-1.584937572E0
1.880336640E2,1.618065953E0,-2.180296898E0,-1.891744375E0
1.880416892E2,1.520045996E0,-2.607254982E0,-2.010624409E0
1.880496861E2,1.339573145E0,-3.018211365E0,-2.050919056E0
1.880576805E2,1.137220621E0,-3.310945511E0,-2.052350998E0
1.880656760E2,7.814502716E-1,-3.543100357E0,-2.012241840E0
1.880736719E2,3.395103514E-1,-3.721692562E0,-1.912887692E0
1.880816669E2,-6.888496876E-2,-3.885147095E0,-1.817027807E0
1.880896626E2,-4.372956753E-1,-4.002323627E0,-1.662657857E0
1.880976885E2,-6.397142410E-1,-4.106698036E0,-1.464548349E0
1.881056844E2,-7.218482494E-1,-4.208068848E0,-1.259958029E0
1.881136801E2,-7.580639124E-1,-4.354241848E0,-1.202477217E0
1.881216759E2,-7.436234951E-1,-4.411153316E0,-1.167476654E0
1.881296716E2,-6.896960735E-1,-4.419381618E0,-1.138602376E0
1.881376675E2,-7.472510338E-1,-4.278174877E0,-1.116703272E0
1.881456622E2,-8.802683353E-1,-4.112136364E0,-9.742361307E-1
1.881536890E2,-9.780232906E-1,-3.914186001E0,-7.370458841E-1
1.881616853E2,-1.035539746E0,-3.763772011E0,-5.896418095E-1
1.881696800E2,-1.066579580E0,-3.634941101E0,-4.941443205E-1
1.881776754E2,-9.626734853E-1,-3.465849400E0,-3.887829781E-1
1.881856711E2,-7.123264074E-1,-3.271113396E0,-2.675999403E-1
1.881936668E2,-4.037618637E-1,-2.996165276E0,-1.571989059E-1
1.882016625E2,-1.930675805E-1,-2.732189655E0,-2.771779299E-1
1.882096886E2,4.516118392E-2,-2.275603771E0,-5.658603907E-1
1.882176840E2,9.480711818E-2,-1.784057617E0,-9.436533451E-1
1.882256797E2,-8.848959953E-2,-1.295217514E0,-1.298583865E0
1.882336754E2,-3.411884904E-1,-6.529378891E-1,-1.652216673E0
1.882416710E2,-5.337773561E-1,-2.909088135E-2,-1.690831900E0
1.882496668E2,-9.316416979E-1,7.035570145E-1,-1.475758076E0
1.882576621E2,-1.342981219E0,1.429990768E0,-1.018366933E0
1.882656877E2,-1.567365408E0,2.034592628E0,-6.456365585E-1
1.882736848E2,-1.851140022E0,2.564061165E0,-2.584611177E-1
1.882816786E2,-1.968816876E0,2.816510201E0,-2.030920982E-2
1.882896747E2,-1.947363257E0,2.933524132E0,4.139184952E-2
1.882976715E2,-2.036971092E0,3.089569092E0,-1.193220615E-1
1.883056660E2,-2.282706022E0,3.325632095E0,-3.689243793E-1
1.883136611E2,-2.400907516E0,3.680290222E0,-8.464363813E-1
1.883216876E2,-2.363398075E0,4.036872864E0,-1.300140858E0
1.883296832E2,-2.520286083E0,4.379063606E0,-1.870158553E0
1.883376790E2,-3.073201180E0,4.714862823E0,-2.473639488E0
1.883456746E2,-3.813822269E0,5.174918175E0,-2.840405464E0
1.883536693E2,-4.831523895E0,5.952029228E0,-2.606780529E0
1.883616654E2,-5.761322975E0,6.529527664E0,-1.725059748E0
1.883696607E2,-6.021888733E0,6.683872223E0,2.407318354E-1
1.883776871E2,-5.792933464E0,6.301097870E0,2.399097919E0
1.883856835E2,-5.207376480E0,5.830357552E0,3.845547199E0
1.883936776E2,-3.900425434E0,4.820418358E0,5.253479958E0
1.884016733E2,-2.410741568E0,3.446727753E0,5.923477173E0
1.884096699E2,-8.897401690E-1,2.165766716E0,6.181175232E0
1.884176653E2,4.059348106E-1,7.466859818E-1,5.540249825E0
1.884256927E2,1.218704224E0,-2.877817154E-1,4.552479744E0
1.884336874E2,1.594746828E0,-1.168952942E0,3.083458900E0
1.884416830E2,1.374796391E0,-1.622806072E0,1.509583235E0
1.884496785E2,9.834637046E-1,-1.770296574E0,2.784018517E-1
1.884576741E2,5.823447108E-1,-2.032094002E0,-9.148521423E-1
1.884656692E2,2.874373794E-1,-2.271107197E0,-1.585273743E0
1.884736651E2,8.653265238E-2,-2.536644459E0,-2.053199768E0
1.884816907E2,4.262089729E-3,-2.862691879E0,-2.253101110E0
1.884896867E2,2.598303556E-2,-3.174150467E0,-2.240044594E0
1.884976818E2,6.000351906E-2,-3.492136955E0,-2.067684889E0
1.885056778E2,1.750912070E-1,-3.742307186E0,-1.719075918E0
1.885136735E2,4.291180372E-1,-3.915180683E0,-1.260298848E0
1.885216694E2,7.704744339E-1,-4.051561832E0,-8.072153330E-1
1.885296654E2,1.126898408E0,-4.142052174E0,-4.650286436E-1
1.885376913E2,1.554793358E0,-4.165230274E0,-2.225333452E-1
1.885456869E2,1.833063841E0,-4.221665859E0,-1.505278349E-1
1.885536820E2,2.132611752E0,-4.261101723E0,-2.556242943E-1
1.885616777E2,2.334250927E0,-4.336140633E0,-4.973106384E-1
1.885696730E2,2.523955107E0,-4.377314568E0,-7.107985616E-1
1.885776690E2,2.639887810E0,-4.425249577E0,-8.819710612E-1
1.885856638E2,2.729985714E0,-4.472841263E0,-1.017560959E0
1.885936905E2,2.727706194E0,-4.390860081E0,-1.107445717E0
1.886016865E2,2.528261662E0,-4.181882381E0,-1.200637817E0
1.886096816E2,2.341934919E0,-3.927278996E0,-1.311887503E0
1.886176776E2,2.175664425E0,-3.516799450E0,-1.391699314E0
1.886256735E2,2.058734894E0,-3.077010155E0,-1.412792325E0
1.886336689E2,1.806916714E0,-2.536038876E0,-1.435129881E0
1.886416643E2,1.508392096E0,-1.912889004E0,-1.483457565E0
1.886496899E2,1.262429476E0,-1.276992798E0,-1.565447807E0
1.886576859E2,9.323878884E-1,-4.823417664E-1,-1.646066189E0
1.886656821E2,8.595364094E-1,1.643915176E-1,-1.603739858E0
1.886736772E2,1.037761211E0,1.058064461E0,-1.258541107E0
1.886816720E2,1.473068595E0,2.047502518E0,-8.630880117E-1
1.886896683E2,1.965529799E0,2.840158463E0,-3.810124397E-1
1.886976637E2,2.598221064E0,3.723348618E0,2.646450996E-1
1.887056904E2,3.041749001E0,4.427333832E0,8.582372665E-1
1.887136852E2,3.261719227E0,4.953539848E0,1.281734467E0
1.887216811E2,3.242588997E0,5.325432777E0,1.421174288E0
1.887296771E2,2.971105099E0,5.504315376E0,1.405936003E0
1.887376734E2,2.301717043E0,5.808561325E0,1.163120866E0
1.887456679E2,1.665466428E0,6.210110664E0,5.378069878E-1
1.887536630E2,1.110181689E0,6.437765121E0,-2.052543163E-1
1.887616900E2,7.407215834E-1,6.751611710E0,-1.111430407E0
1.887696853E2,4.628518224E-1,7.069839478E0,-1.540831327E0
1.887776801E2,1.821652055E-1,7.422596931E0,-1.470209360E0
1.887856764E2,-1.378715038E-3,7.319785118E0,-5.007821321E-1
1.887936724E2,1.935850382E-1,6.762830734E0,8.657488823E-1
1.888016675E2,5.434969664E-1,5.985827446E0,2.444937706E0
1.888096632E2,8.691244721E-1,5.255270004E0,3.615297794E0
1.888176890E2,1.297895432E0,4.189348221E0,4.415441990E0
1.888256850E2,1.840627432E0,2.947704315E0,4.759863377E0
1.888336816E2,2.255894423E0,1.956504822E0,4.712406158E0
1.888416763E2,2.555675745E0,9.642677307E-1,4.444888592E0
1.888496714E2,2.643518925E0,2.322902679E-1,4.092698097E0
1.888576671E2,2.484005213E0,-4.139537811E-1,3.489403725E0
1.888656627E2,2.054624081E0,-7.923803329E-1,2.746300220E0
1.888736887E2,1.688520193E0,-9.052438736E-1,2.117596626E0
1.888816852E2,1.266770363E0,-9.776153564E-1,1.420579910E0
1.888896799E2,8.783862591E-1,-1.069334984E0,8.479911089E-1
1.888976753E2,4.793145955E-1,-1.278467178E0,3.627840281E-1
1.889056717E2,2.915886045E-1,-1.607328415E0,-1.435124874E-2
1.889136673E2,-2.546681762E-1,-1.847155571E0,-3.858499527E-1
1.889216627E2,-4.654061794E-1,-2.112803936E0,-7.891612053E-1
1.889296891E2,-8.095142841E-1,-2.385500908E0,-1.136363745E0
